15084009	7267297	7269111	18117	1,005142428	1	0,867295141	VPD-ZDC-novtx-mon	0,922825453
15084010	7269161	7270949	18117	0,930885412	1	0,877189684	VPD-ZDC-novtx-mon	0,92905079
15084011	7271130	7273069	18117	0,933577981	1	0,878010878	VPD-ZDC-novtx-mon	0,931630531
15084025	7284370	7285973	18118	1,23387611	1	0,841891769	VPD-ZDC-novtx-mon	0,905394669
15084027	7286532	7287863	18118	0,917691105	1	0,85149125	VPD-ZDC-novtx-mon	0,908770015
15084028	7287958	7289548	18118	0,998872144	1	0,841737366	VPD-ZDC-novtx-mon	0,913530234
15084029	7289676	7291256	18118	0,997896873	1	0,792077371	VPD-ZDC-novtx-mon	0,877645759
15084030	7291320	7291376	18118	0	1	0	VPD-ZDC-novtx-mon	0,813096957
15084036	7295246	7296771	18118	1,159491339	1	0,784698336	VPD-ZDC-novtx-mon	0,903415472
15084037	7296850	7298309	18118	1,201408842	1	0,847462433	VPD-ZDC-novtx-mon	0,9174181
15084038	7298385	7298604	18118	0,179267017	1	0,818659252	VPD-ZDC-novtx-mon	0,886857547
15084039	7298656	7299424	18118	0,586585558	1	0,76269605	VPD-ZDC-novtx-mon	0,912349083
15084040	7299510	7300968	18118	1,195171805	1	0,813916201	VPD-ZDC-novtx-mon	0,893379516
15084053	7317613	7317738	18120	0,04114835	1	0,213751868	VPD-ZDC-novtx-mon	0,795364487
15084054	7317779	7318435	18120	0,718245641	1	0,708077726	VPD-ZDC-novtx-mon	0,758592524
15084055	7318851	7319301	18120	0,503006383	1	0,762579731	VPD-ZDC-novtx-mon	0,837624351
15084058	7319917	7320497	18120	0,631354218	1	0,770418085	VPD-ZDC-novtx-mon	0,819080037
15084059	7320557	7322308	18120	1,900367945	1	0,78403281	VPD-ZDC-novtx-mon	0,853988109
15084060	7322357	7322602	18120	0,144312722	1	0,443919841	VPD-ZDC-novtx-mon	0,784056902
15084061	7322668	7322767	18120	0,023314604	1	0,188031842	VPD-ZDC-novtx-mon	0,765501309
15084062	7322866	7323002	18120	0,129482206	1	0,76561249	VPD-ZDC-novtx-mon	0,810841534
15084063	7323065	7324703	18120	1,541065969	1	0,775187635	VPD-ZDC-novtx-mon	0,865410125
15084064	7325218	7326084	18120	0,760211428	1	0,706034266	VPD-ZDC-novtx-mon	0,76816091
15084066	7326358	7328149	18120	1,676536249	1	0,794808793	VPD-ZDC-novtx-mon	0,858678522
15084067	7328205	7329934	18120	1,528054825	1	0,815172079	VPD-ZDC-novtx-mon	0,876159202
15084068	7330047	7331648	18120	1,379903849	1	0,830997805	VPD-ZDC-novtx-mon	0,894085111
15084069	7331694	7332287	18120	0,490746508	1	0,816289646	VPD-ZDC-novtx-mon	0,881676792
15084070	7332339	7333176	18120	0,693918379	1	0,826366825	VPD-ZDC-novtx-mon	0,886330476
15084092	7340695	7342516	18121	1,986769385	1	0,754519566	VPD-ZDC-novtx-mon	0,819635609
15084093	7342572	7344397	18121	1,905760016	1	0,76342405	VPD-ZDC-novtx-mon	0,824195167
15085001	7344484	7346299	18121	1,894373371	1	0,799354857	VPD-ZDC-novtx-mon	0,866546718
15085002	7346371	7348194	18121	1,752026167	1	0,78202792	VPD-ZDC-novtx-mon	0,878955489
